Time - Plot 0	Amplitude - Plot 0	
1.568E-5	0.2211	
1.572E-5	0.221161	
1.576E-5	0.221252	
1.58E-5	0.221344	
1.584E-5	0.221405	
1.588E-5	0.221497	
1.592E-5	0.221588	
1.596E-5	0.22168	
1.6E-5	0.221741	
1.604E-5	0.221832	
1.608E-5	0.221924	
1.612E-5	0.221985	
1.616E-5	0.222076	
1.62E-5	0.222168	
1.624E-5	0.22226	
1.628E-5	0.222321	
1.632E-5	0.222412	
1.636E-5	0.222504	
1.64E-5	0.222565	
1.644E-5	0.222656	
1.648E-5	0.222748	
1.652E-5	0.222809	
1.656E-5	0.2229	
1.66E-5	0.222992	
1.664E-5	0.223053	
1.668E-5	0.223145	
1.672E-5	0.223236	
1.676E-5	0.223328	
1.68E-5	0.223389	
1.684E-5	0.22348	
1.688E-5	0.223572	
1.692E-5	0.223633	
1.696E-5	0.223724	
1.7E-5	0.223816	
1.704E-5	0.223877	
1.708E-5	0.223969	
1.712E-5	0.22406	
1.716E-5	0.224121	
1.72E-5	0.224213	
1.724E-5	0.224304	
1.728E-5	0.224365	
1.732E-5	0.224457	
1.736E-5	0.224548	
1.74E-5	0.224609	
1.744E-5	0.224701	
1.748E-5	0.224792	
1.752E-5	0.224854	
1.756E-5	0.224945	
1.76E-5	0.225037	
1.764E-5	0.225098	
1.768E-5	0.225189	
1.772E-5	0.225281	
1.776E-5	0.225342	
1.78E-5	0.225433	
1.784E-5	0.225525	
1.788E-5	0.225586	
1.792E-5	0.225677	
1.796E-5	0.225769	
1.8E-5	0.22583	
1.804E-5	0.225922	
1.808E-5	0.225983	
1.812E-5	0.226074	
1.816E-5	0.226166	
1.82E-5	0.226227	
1.824E-5	0.226318	
1.828E-5	0.22641	
1.832E-5	0.226471	
1.836E-5	0.226562	
1.84E-5	0.226624	
1.844E-5	0.226715	
1.848E-5	0.226807	
1.852E-5	0.226868	
1.856E-5	0.226959	
1.86E-5	0.227051	
1.864E-5	0.227112	
1.868E-5	0.227203	
1.872E-5	0.227264	
1.876E-5	0.227356	
1.88E-5	0.227448	
1.884E-5	0.227509	
1.888E-5	0.2276	
1.892E-5	0.227692	
1.896E-5	0.227753	
1.9E-5	0.227844	
1.904E-5	0.227905	
1.908E-5	0.227997	
1.912E-5	0.228088	
1.916E-5	0.228149	
1.92E-5	0.228241	
1.924E-5	0.228302	
1.928E-5	0.228394	
1.932E-5	0.228485	
1.936E-5	0.228546	
1.94E-5	0.228638	
1.944E-5	0.228699	
1.948E-5	0.22879	
1.952E-5	0.228882	
1.956E-5	0.228943	
1.96E-5	0.229034	
1.964E-5	0.229095	
1.968E-5	0.229187	
1.972E-5	0.229279	
1.976E-5	0.22934	
1.98E-5	0.229431	
1.984E-5	0.229492	
1.988E-5	0.229584	
1.992E-5	0.229675	
1.996E-5	0.229736	
2E-5	0.229828	
2.004E-5	0.229889	
2.008E-5	0.22998	
2.012E-5	0.230042	
2.016E-5	0.230133	
2.02E-5	0.230225	
2.024E-5	0.230286	
